Data Source in SDW: https://sdw.ecb.europa.eu/quickview.do;jsessionid=D2CD02A53B09A6A89782BD21F16BC2A6?SERIES_KEY=120.EXR.D.USD.EUR.SP00.A,,
9/14/2017,1.1885,Normal value (A)
9/13/2017,1.1979,Normal value (A)
9/12/2017,1.1933,Normal value (A)
9/11/2017,1.1997,Normal value (A)
9/8/2017,1.206,Normal value (A)
9/7/2017,1.1971,Normal value (A)
9/6/2017,1.1931,Normal value (A)
9/5/2017,1.189,Normal value (A)
9/4/2017,1.1905,Normal value (A)
9/1/2017,1.192,Normal value (A)
8/31/2017,1.1825,Normal value (A)
8/30/2017,1.1916,Normal value (A)
8/29/2017,1.2048,Normal value (A)
8/28/2017,1.1925,Normal value (A)
8/25/2017,1.1808,Normal value (A)
8/24/2017,1.1806,Normal value (A)
8/23/2017,1.1799,Normal value (A)
8/22/2017,1.1771,Normal value (A)
8/21/2017,1.1761,Normal value (A)
8/18/2017,1.174,Normal value (A)
8/17/2017,1.1697,Normal value (A)
8/16/2017,1.171,Normal value (A)
8/15/2017,1.1744,Normal value (A)
8/14/2017,1.1797,Normal value (A)
8/11/2017,1.1765,Normal value (A)
8/10/2017,1.1732,Normal value (A)
8/9/2017,1.1731,Normal value (A)
8/8/2017,1.1814,Normal value (A)
8/7/2017,1.1797,Normal value (A)
8/4/2017,1.1868,Normal value (A)
8/3/2017,1.186,Normal value (A)
8/2/2017,1.1829,Normal value (A)
8/1/2017,1.1812,Normal value (A)
7/31/2017,1.1727,Normal value (A)
7/28/2017,1.1729,Normal value (A)
7/27/2017,1.1694,Normal value (A)
7/26/2017,1.1644,Normal value (A)
7/25/2017,1.1694,Normal value (A)
7/24/2017,1.1648,Normal value (A)
7/21/2017,1.1642,Normal value (A)
7/20/2017,1.1485,Normal value (A)
7/19/2017,1.1533,Normal value (A)
7/18/2017,1.1555,Normal value (A)
7/17/2017,1.1462,Normal value (A)
7/14/2017,1.1415,Normal value (A)
7/13/2017,1.1417,Normal value (A)
7/12/2017,1.1449,Normal value (A)
7/11/2017,1.1405,Normal value (A)
7/10/2017,1.1387,Normal value (A)
7/7/2017,1.1412,Normal value (A)
7/6/2017,1.1385,Normal value (A)
7/5/2017,1.1329,Normal value (A)
7/4/2017,1.1353,Normal value (A)
7/3/2017,1.1369,Normal value (A)
6/30/2017,1.1412,Normal value (A)
6/29/2017,1.1413,Normal value (A)
6/28/2017,1.1375,Normal value (A)
6/27/2017,1.1278,Normal value (A)
6/26/2017,1.1187,Normal value (A)
6/23/2017,1.1173,Normal value (A)
6/22/2017,1.1169,Normal value (A)
6/21/2017,1.1147,Normal value (A)
6/20/2017,1.1156,Normal value (A)
6/19/2017,1.1199,Normal value (A)
6/16/2017,1.1167,Normal value (A)
6/15/2017,1.1166,Normal value (A)
6/14/2017,1.1203,Normal value (A)
6/13/2017,1.1217,Normal value (A)
6/12/2017,1.1221,Normal value (A)
6/9/2017,1.1176,Normal value (A)
6/8/2017,1.1229,Normal value (A)
6/7/2017,1.1217,Normal value (A)
6/6/2017,1.1258,Normal value (A)
6/5/2017,1.1249,Normal value (A)
6/2/2017,1.1217,Normal value (A)
6/1/2017,1.1219,Normal value (A)
5/31/2017,1.1221,Normal value (A)
5/30/2017,1.1173,Normal value (A)
5/29/2017,1.1188,Normal value (A)
5/26/2017,1.1196,Normal value (A)
5/25/2017,1.1214,Normal value (A)
5/24/2017,1.1193,Normal value (A)
5/23/2017,1.1215,Normal value (A)
5/22/2017,1.1243,Normal value (A)
5/19/2017,1.1179,Normal value (A)
5/18/2017,1.1129,Normal value (A)
5/17/2017,1.1117,Normal value (A)
5/16/2017,1.1059,Normal value (A)
5/15/2017,1.0972,Normal value (A)
5/12/2017,1.0876,Normal value (A)
5/11/2017,1.086,Normal value (A)
5/10/2017,1.0882,Normal value (A)
5/9/2017,1.0888,Normal value (A)
5/8/2017,1.0938,Normal value (A)
5/5/2017,1.0961,Normal value (A)
5/4/2017,1.0927,Normal value (A)
5/3/2017,1.0919,Normal value (A)
5/2/2017,1.0915,Normal value (A)
4/28/2017,1.093,Normal value (A)
4/27/2017,1.0881,Normal value (A)
4/26/2017,1.0893,Normal value (A)
4/25/2017,1.0891,Normal value (A)
4/24/2017,1.0848,Normal value (A)
4/21/2017,1.0698,Normal value (A)
4/20/2017,1.0745,Normal value (A)
4/19/2017,1.0725,Normal value (A)
4/18/2017,1.0682,Normal value (A)
4/13/2017,1.063,Normal value (A)
4/12/2017,1.0605,Normal value (A)
4/11/2017,1.0616,Normal value (A)
4/10/2017,1.0578,Normal value (A)
4/7/2017,1.063,Normal value (A)
4/6/2017,1.0666,Normal value (A)
4/5/2017,1.0678,Normal value (A)
4/4/2017,1.0651,Normal value (A)
4/3/2017,1.0661,Normal value (A)
3/31/2017,1.0691,Normal value (A)
3/30/2017,1.0737,Normal value (A)
3/29/2017,1.0748,Normal value (A)
3/28/2017,1.0859,Normal value (A)
3/27/2017,1.0889,Normal value (A)
3/24/2017,1.0805,Normal value (A)
3/23/2017,1.0786,Normal value (A)
3/22/2017,1.0807,Normal value (A)
3/21/2017,1.0802,Normal value (A)
3/20/2017,1.0752,Normal value (A)
3/17/2017,1.0737,Normal value (A)
3/16/2017,1.0726,Normal value (A)
3/15/2017,1.0622,Normal value (A)
3/14/2017,1.0631,Normal value (A)
3/13/2017,1.0663,Normal value (A)
3/10/2017,1.0606,Normal value (A)
3/9/2017,1.0551,Normal value (A)
3/8/2017,1.0556,Normal value (A)
3/7/2017,1.0576,Normal value (A)
3/6/2017,1.0592,Normal value (A)
3/3/2017,1.0565,Normal value (A)
3/2/2017,1.0514,Normal value (A)
3/1/2017,1.0533,Normal value (A)
2/28/2017,1.0597,Normal value (A)
2/27/2017,1.0587,Normal value (A)
2/24/2017,1.0609,Normal value (A)
2/23/2017,1.0573,Normal value (A)
2/22/2017,1.0513,Normal value (A)
2/21/2017,1.0537,Normal value (A)
2/20/2017,1.0616,Normal value (A)
2/17/2017,1.065,Normal value (A)
2/16/2017,1.0652,Normal value (A)
2/15/2017,1.0555,Normal value (A)
2/14/2017,1.0623,Normal value (A)
2/13/2017,1.0629,Normal value (A)
2/10/2017,1.0629,Normal value (A)
2/9/2017,1.0692,Normal value (A)
2/8/2017,1.0665,Normal value (A)
2/7/2017,1.0675,Normal value (A)
2/6/2017,1.0712,Normal value (A)
2/3/2017,1.0741,Normal value (A)
2/2/2017,1.0808,Normal value (A)
2/1/2017,1.079,Normal value (A)
1/31/2017,1.0755,Normal value (A)
1/30/2017,1.063,Normal value (A)
1/27/2017,1.0681,Normal value (A)
1/26/2017,1.07,Normal value (A)
1/25/2017,1.0743,Normal value (A)
1/24/2017,1.0748,Normal value (A)
1/23/2017,1.0715,Normal value (A)
1/20/2017,1.0632,Normal value (A)
1/19/2017,1.0668,Normal value (A)
1/18/2017,1.0664,Normal value (A)
1/17/2017,1.0684,Normal value (A)
1/16/2017,1.0594,Normal value (A)
1/13/2017,1.0661,Normal value (A)
1/12/2017,1.0679,Normal value (A)
1/11/2017,1.0503,Normal value (A)
1/10/2017,1.0567,Normal value (A)
1/9/2017,1.0516,Normal value (A)
1/6/2017,1.0589,Normal value (A)
1/5/2017,1.0501,Normal value (A)
1/4/2017,1.0437,Normal value (A)
1/3/2017,1.0385,Normal value (A)
1/2/2017,1.0465,Normal value (A)
12/30/2016,1.0541,Normal value (A)
12/29/2016,1.0453,Normal value (A)
12/28/2016,1.0401,Normal value (A)
12/27/2016,1.0445,Normal value (A)
12/23/2016,1.0446,Normal value (A)
12/22/2016,1.0444,Normal value (A)
12/21/2016,1.0421,Normal value (A)
12/20/2016,1.0364,Normal value (A)
12/19/2016,1.0422,Normal value (A)
12/16/2016,1.0439,Normal value (A)
12/15/2016,1.0419,Normal value (A)
12/14/2016,1.0644,Normal value (A)
12/13/2016,1.061,Normal value (A)
12/12/2016,1.0596,Normal value (A)
12/9/2016,1.0559,Normal value (A)
12/8/2016,1.0762,Normal value (A)
12/7/2016,1.073,Normal value (A)
12/6/2016,1.0734,Normal value (A)
12/5/2016,1.0702,Normal value (A)
12/2/2016,1.0642,Normal value (A)
12/1/2016,1.0627,Normal value (A)
11/30/2016,1.0635,Normal value (A)
11/29/2016,1.0576,Normal value (A)
11/28/2016,1.0588,Normal value (A)
11/25/2016,1.0592,Normal value (A)
11/24/2016,1.0548,Normal value (A)
11/23/2016,1.0602,Normal value (A)
11/22/2016,1.0617,Normal value (A)
11/21/2016,1.0631,Normal value (A)
11/18/2016,1.0629,Normal value (A)
11/17/2016,1.0717,Normal value (A)
11/16/2016,1.0702,Normal value (A)
11/15/2016,1.0765,Normal value (A)
11/14/2016,1.0777,Normal value (A)
11/11/2016,1.0904,Normal value (A)
11/10/2016,1.0895,Normal value (A)
11/9/2016,1.1022,Normal value (A)
11/8/2016,1.1038,Normal value (A)
11/7/2016,1.1062,Normal value (A)
11/4/2016,1.1093,Normal value (A)
11/3/2016,1.1064,Normal value (A)
11/2/2016,1.1095,Normal value (A)
11/1/2016,1.1025,Normal value (A)
10/31/2016,1.0946,Normal value (A)
10/28/2016,1.0922,Normal value (A)
10/27/2016,1.0927,Normal value (A)
10/26/2016,1.0925,Normal value (A)
10/25/2016,1.0872,Normal value (A)
10/24/2016,1.0891,Normal value (A)
10/21/2016,1.0886,Normal value (A)
10/20/2016,1.098,Normal value (A)
10/19/2016,1.0979,Normal value (A)
10/18/2016,1.0993,Normal value (A)
10/17/2016,1.0994,Normal value (A)
10/14/2016,1.1002,Normal value (A)
10/13/2016,1.1038,Normal value (A)
10/12/2016,1.102,Normal value (A)
10/11/2016,1.1079,Normal value (A)
10/10/2016,1.116,Normal value (A)
10/7/2016,1.114,Normal value (A)
10/6/2016,1.1185,Normal value (A)
10/5/2016,1.1211,Normal value (A)
10/4/2016,1.1161,Normal value (A)
10/3/2016,1.1236,Normal value (A)
9/30/2016,1.1161,Normal value (A)
9/29/2016,1.1221,Normal value (A)
9/28/2016,1.1225,Normal value (A)
9/27/2016,1.122,Normal value (A)
9/26/2016,1.1262,Normal value (A)
9/23/2016,1.1214,Normal value (A)
9/22/2016,1.1238,Normal value (A)
9/21/2016,1.115,Normal value (A)
9/20/2016,1.1184,Normal value (A)
9/19/2016,1.1165,Normal value (A)
9/16/2016,1.1226,Normal value (A)
9/15/2016,1.1254,Normal value (A)
9/14/2016,1.1218,Normal value (A)
9/13/2016,1.1247,Normal value (A)
9/12/2016,1.1226,Normal value (A)
9/9/2016,1.1268,Normal value (A)
9/8/2016,1.1296,Normal value (A)
9/7/2016,1.1237,Normal value (A)
9/6/2016,1.1159,Normal value (A)
9/5/2016,1.1156,Normal value (A)
9/2/2016,1.1193,Normal value (A)
9/1/2016,1.1146,Normal value (A)
8/31/2016,1.1132,Normal value (A)
8/30/2016,1.1168,Normal value (A)
8/29/2016,1.117,Normal value (A)
8/26/2016,1.129,Normal value (A)
8/25/2016,1.129,Normal value (A)
8/24/2016,1.1268,Normal value (A)
8/23/2016,1.1339,Normal value (A)
8/22/2016,1.1306,Normal value (A)
8/19/2016,1.1326,Normal value (A)
8/18/2016,1.1321,Normal value (A)
8/17/2016,1.1276,Normal value (A)
8/16/2016,1.1295,Normal value (A)
8/15/2016,1.118,Normal value (A)
8/12/2016,1.1158,Normal value (A)
8/11/2016,1.1153,Normal value (A)
8/10/2016,1.1184,Normal value (A)
8/9/2016,1.1078,Normal value (A)
8/8/2016,1.1087,Normal value (A)
8/5/2016,1.1156,Normal value (A)
8/4/2016,1.1136,Normal value (A)
8/3/2016,1.12,Normal value (A)
8/2/2016,1.1193,Normal value (A)
8/1/2016,1.1164,Normal value (A)
7/29/2016,1.1113,Normal value (A)
7/28/2016,1.109,Normal value (A)
7/27/2016,1.0991,Normal value (A)
7/26/2016,1.0997,Normal value (A)
7/25/2016,1.0982,Normal value (A)
7/22/2016,1.1014,Normal value (A)
7/21/2016,1.1015,Normal value (A)
7/20/2016,1.1013,Normal value (A)
7/19/2016,1.1035,Normal value (A)
7/18/2016,1.1053,Normal value (A)
7/15/2016,1.1128,Normal value (A)
7/14/2016,1.1157,Normal value (A)
7/13/2016,1.1072,Normal value (A)
7/12/2016,1.1092,Normal value (A)
7/11/2016,1.1049,Normal value (A)
7/8/2016,1.107,Normal value (A)
7/7/2016,1.108,Normal value (A)
7/6/2016,1.1069,Normal value (A)
7/5/2016,1.1146,Normal value (A)
7/4/2016,1.1138,Normal value (A)
7/1/2016,1.1135,Normal value (A)
6/30/2016,1.1102,Normal value (A)
6/29/2016,1.109,Normal value (A)
6/28/2016,1.1073,Normal value (A)
6/27/2016,1.0998,Normal value (A)
6/24/2016,1.1066,Normal value (A)
6/23/2016,1.1389,Normal value (A)
6/22/2016,1.1283,Normal value (A)
6/21/2016,1.1314,Normal value (A)
6/20/2016,1.1332,Normal value (A)
6/17/2016,1.1254,Normal value (A)
6/16/2016,1.1174,Normal value (A)
6/15/2016,1.123,Normal value (A)
6/14/2016,1.1225,Normal value (A)
6/13/2016,1.1268,Normal value (A)
6/10/2016,1.1304,Normal value (A)
6/9/2016,1.1343,Normal value (A)
6/8/2016,1.1378,Normal value (A)
6/7/2016,1.1348,Normal value (A)
6/6/2016,1.1349,Normal value (A)
6/3/2016,1.1154,Normal value (A)
6/2/2016,1.1188,Normal value (A)
6/1/2016,1.1174,Normal value (A)
5/31/2016,1.1154,Normal value (A)
5/30/2016,1.1139,Normal value (A)
5/27/2016,1.1168,Normal value (A)
5/26/2016,1.1168,Normal value (A)
5/25/2016,1.1146,Normal value (A)
5/24/2016,1.1168,Normal value (A)
5/23/2016,1.1215,Normal value (A)
5/20/2016,1.1219,Normal value (A)
5/19/2016,1.1197,Normal value (A)
5/18/2016,1.1279,Normal value (A)
5/17/2016,1.1318,Normal value (A)
5/16/2016,1.1324,Normal value (A)
5/13/2016,1.1348,Normal value (A)
5/12/2016,1.1389,Normal value (A)
5/11/2016,1.1409,Normal value (A)
5/10/2016,1.1375,Normal value (A)
5/9/2016,1.1395,Normal value (A)
5/6/2016,1.1427,Normal value (A)
5/5/2016,1.1439,Normal value (A)
5/4/2016,1.1505,Normal value (A)
5/3/2016,1.1569,Normal value (A)
5/2/2016,1.1493,Normal value (A)
4/29/2016,1.1403,Normal value (A)
4/28/2016,1.1358,Normal value (A)
4/27/2016,1.1303,Normal value (A)
4/26/2016,1.1287,Normal value (A)
4/25/2016,1.1264,Normal value (A)
4/22/2016,1.1263,Normal value (A)
4/21/2016,1.1355,Normal value (A)
4/20/2016,1.1379,Normal value (A)
4/19/2016,1.1343,Normal value (A)
4/18/2016,1.1306,Normal value (A)
4/15/2016,1.1284,Normal value (A)
4/14/2016,1.1252,Normal value (A)
4/13/2016,1.1298,Normal value (A)
4/12/2016,1.1396,Normal value (A)
4/11/2016,1.139,Normal value (A)
4/8/2016,1.1363,Normal value (A)
4/7/2016,1.1364,Normal value (A)
4/6/2016,1.1336,Normal value (A)
4/5/2016,1.1367,Normal value (A)
4/4/2016,1.138,Normal value (A)
4/1/2016,1.1432,Normal value (A)
3/31/2016,1.1385,Normal value (A)
3/30/2016,1.1324,Normal value (A)
3/29/2016,1.1194,Normal value (A)
3/24/2016,1.1154,Normal value (A)
3/23/2016,1.1171,Normal value (A)
3/22/2016,1.1212,Normal value (A)
3/21/2016,1.1271,Normal value (A)
3/18/2016,1.1279,Normal value (A)
3/17/2016,1.1311,Normal value (A)
3/16/2016,1.1064,Normal value (A)
3/15/2016,1.1109,Normal value (A)
3/14/2016,1.1119,Normal value (A)
3/11/2016,1.109,Normal value (A)
3/10/2016,1.0857,Normal value (A)
3/9/2016,1.0973,Normal value (A)
3/8/2016,1.1028,Normal value (A)
3/7/2016,1.0953,Normal value (A)
3/4/2016,1.097,Normal value (A)
3/3/2016,1.0901,Normal value (A)
3/2/2016,1.0856,Normal value (A)
3/1/2016,1.0872,Normal value (A)
2/29/2016,1.0888,Normal value (A)
2/26/2016,1.1006,Normal value (A)
2/25/2016,1.1027,Normal value (A)
2/24/2016,1.0981,Normal value (A)
2/23/2016,1.1002,Normal value (A)
2/22/2016,1.1026,Normal value (A)
2/19/2016,1.1096,Normal value (A)
2/18/2016,1.1084,Normal value (A)
2/17/2016,1.1136,Normal value (A)
2/16/2016,1.1166,Normal value (A)
2/15/2016,1.118,Normal value (A)
2/12/2016,1.1275,Normal value (A)
2/11/2016,1.1347,Normal value (A)
2/10/2016,1.1257,Normal value (A)
2/9/2016,1.1236,Normal value (A)
2/8/2016,1.1101,Normal value (A)
2/5/2016,1.1202,Normal value (A)
2/4/2016,1.1206,Normal value (A)
2/3/2016,1.0933,Normal value (A)
2/2/2016,1.0919,Normal value (A)
2/1/2016,1.0884,Normal value (A)
1/29/2016,1.092,Normal value (A)
1/28/2016,1.0903,Normal value (A)
1/27/2016,1.0888,Normal value (A)
1/26/2016,1.0837,Normal value (A)
1/25/2016,1.0815,Normal value (A)
1/22/2016,1.0808,Normal value (A)
1/21/2016,1.0893,Normal value (A)
1/20/2016,1.0907,Normal value (A)
1/19/2016,1.0868,Normal value (A)
1/18/2016,1.0892,Normal value (A)
1/15/2016,1.0914,Normal value (A)
1/14/2016,1.0893,Normal value (A)
1/13/2016,1.0816,Normal value (A)
1/12/2016,1.0836,Normal value (A)
1/11/2016,1.0888,Normal value (A)
1/8/2016,1.0861,Normal value (A)
1/7/2016,1.0868,Normal value (A)
1/6/2016,1.0742,Normal value (A)
1/5/2016,1.0746,Normal value (A)
1/4/2016,1.0898,Normal value (A)
12/31/2015,1.0887,Normal value (A)
12/30/2015,1.0926,Normal value (A)
12/29/2015,1.0952,Normal value (A)
12/28/2015,1.0962,Normal value (A)
12/24/2015,1.0947,Normal value (A)
12/23/2015,1.0916,Normal value (A)
12/22/2015,1.0952,Normal value (A)
12/21/2015,1.087,Normal value (A)
12/18/2015,1.0836,Normal value (A)
12/17/2015,1.0841,Normal value (A)
12/16/2015,1.0933,Normal value (A)
12/15/2015,1.099,Normal value (A)
12/14/2015,1.0983,Normal value (A)
12/11/2015,1.095,Normal value (A)
12/10/2015,1.0943,Normal value (A)
12/9/2015,1.0941,Normal value (A)
12/8/2015,1.0875,Normal value (A)
12/7/2015,1.0809,Normal value (A)
12/4/2015,1.0902,Normal value (A)
12/3/2015,1.0671,Normal value (A)
12/2/2015,1.0612,Normal value (A)
12/1/2015,1.06,Normal value (A)
11/30/2015,1.0579,Normal value (A)
11/27/2015,1.058,Normal value (A)
11/26/2015,1.0612,Normal value (A)
11/25/2015,1.0586,Normal value (A)
11/24/2015,1.0651,Normal value (A)
11/23/2015,1.0631,Normal value (A)
11/20/2015,1.0688,Normal value (A)
11/19/2015,1.0687,Normal value (A)
11/18/2015,1.0666,Normal value (A)
11/17/2015,1.067,Normal value (A)
11/16/2015,1.0723,Normal value (A)
11/13/2015,1.0764,Normal value (A)
11/12/2015,1.0726,Normal value (A)
11/11/2015,1.0716,Normal value (A)
11/10/2015,1.0711,Normal value (A)
11/9/2015,1.0776,Normal value (A)
11/6/2015,1.0864,Normal value (A)
11/5/2015,1.0883,Normal value (A)
11/4/2015,1.0935,Normal value (A)
11/3/2015,1.0976,Normal value (A)
11/2/2015,1.1032,Normal value (A)
10/30/2015,1.1017,Normal value (A)
10/29/2015,1.093,Normal value (A)
10/28/2015,1.1085,Normal value (A)
10/27/2015,1.1061,Normal value (A)
10/26/2015,1.1011,Normal value (A)
10/23/2015,1.1084,Normal value (A)
10/22/2015,1.1313,Normal value (A)
10/21/2015,1.1354,Normal value (A)
10/20/2015,1.1373,Normal value (A)
10/19/2015,1.1333,Normal value (A)
10/16/2015,1.136,Normal value (A)
10/15/2015,1.1439,Normal value (A)
10/14/2015,1.141,Normal value (A)
10/13/2015,1.1374,Normal value (A)
10/12/2015,1.1373,Normal value (A)
10/9/2015,1.1362,Normal value (A)
10/8/2015,1.1254,Normal value (A)
10/7/2015,1.1266,Normal value (A)
10/6/2015,1.1224,Normal value (A)
10/5/2015,1.1236,Normal value (A)
10/2/2015,1.116,Normal value (A)
10/1/2015,1.1153,Normal value (A)
9/30/2015,1.1203,Normal value (A)
9/29/2015,1.1204,Normal value (A)
9/28/2015,1.117,Normal value (A)
9/25/2015,1.1151,Normal value (A)
9/24/2015,1.1241,Normal value (A)
9/23/2015,1.115,Normal value (A)
9/22/2015,1.1155,Normal value (A)
9/21/2015,1.125,Normal value (A)
9/18/2015,1.1419,Normal value (A)
9/17/2015,1.1312,Normal value (A)
9/16/2015,1.1228,Normal value (A)
9/15/2015,1.132,Normal value (A)
9/14/2015,1.1305,Normal value (A)
9/11/2015,1.1268,Normal value (A)
9/10/2015,1.1185,Normal value (A)
9/9/2015,1.1139,Normal value (A)
9/8/2015,1.1162,Normal value (A)
9/7/2015,1.1146,Normal value (A)
9/4/2015,1.1138,Normal value (A)
9/3/2015,1.1229,Normal value (A)
9/2/2015,1.1255,Normal value (A)
9/1/2015,1.1236,Normal value (A)
8/31/2015,1.1215,Normal value (A)
8/28/2015,1.1268,Normal value (A)
8/27/2015,1.1284,Normal value (A)
8/26/2015,1.1402,Normal value (A)
8/25/2015,1.1506,Normal value (A)
8/24/2015,1.1497,Normal value (A)
8/21/2015,1.1281,Normal value (A)
8/20/2015,1.1183,Normal value (A)
8/19/2015,1.1041,Normal value (A)
8/18/2015,1.106,Normal value (A)
8/17/2015,1.11,Normal value (A)
8/14/2015,1.1171,Normal value (A)
8/13/2015,1.1109,Normal value (A)
8/12/2015,1.1155,Normal value (A)
8/11/2015,1.1055,Normal value (A)
8/10/2015,1.096,Normal value (A)
8/7/2015,1.0941,Normal value (A)
8/6/2015,1.0885,Normal value (A)
8/5/2015,1.0883,Normal value (A)
8/4/2015,1.0973,Normal value (A)
8/3/2015,1.0951,Normal value (A)
7/31/2015,1.0967,Normal value (A)
7/30/2015,1.0955,Normal value (A)
7/29/2015,1.103,Normal value (A)
7/28/2015,1.1025,Normal value (A)
7/27/2015,1.1058,Normal value (A)
7/24/2015,1.0939,Normal value (A)
7/23/2015,1.0999,Normal value (A)
7/22/2015,1.0902,Normal value (A)
7/21/2015,1.0867,Normal value (A)
7/20/2015,1.0852,Normal value (A)
7/17/2015,1.0889,Normal value (A)
7/16/2015,1.0867,Normal value (A)
7/15/2015,1.1009,Normal value (A)
7/14/2015,1.1031,Normal value (A)
7/13/2015,1.1049,Normal value (A)
7/10/2015,1.1185,Normal value (A)
7/9/2015,1.1054,Normal value (A)
7/8/2015,1.1024,Normal value (A)
7/7/2015,1.0931,Normal value (A)
7/6/2015,1.1008,Normal value (A)
7/3/2015,1.1096,Normal value (A)
7/2/2015,1.1066,Normal value (A)
7/1/2015,1.11,Normal value (A)
6/30/2015,1.1189,Normal value (A)
6/29/2015,1.1133,Normal value (A)
6/26/2015,1.1202,Normal value (A)
6/25/2015,1.1206,Normal value (A)
6/24/2015,1.1213,Normal value (A)
6/23/2015,1.1204,Normal value (A)
6/22/2015,1.1345,Normal value (A)
6/19/2015,1.1299,Normal value (A)
6/18/2015,1.1404,Normal value (A)
6/17/2015,1.1279,Normal value (A)
6/16/2015,1.1215,Normal value (A)
6/15/2015,1.1218,Normal value (A)
6/12/2015,1.122,Normal value (A)
6/11/2015,1.1232,Normal value (A)
6/10/2015,1.1279,Normal value (A)
6/9/2015,1.1249,Normal value (A)
6/8/2015,1.1162,Normal value (A)
6/5/2015,1.1218,Normal value (A)
6/4/2015,1.1317,Normal value (A)
6/3/2015,1.1134,Normal value (A)
6/2/2015,1.1029,Normal value (A)
6/1/2015,1.0944,Normal value (A)
5/29/2015,1.097,Normal value (A)
5/28/2015,1.0896,Normal value (A)
5/27/2015,1.0863,Normal value (A)
5/26/2015,1.0926,Normal value (A)
5/25/2015,1.0978,Normal value (A)
5/22/2015,1.1164,Normal value (A)
5/21/2015,1.1133,Normal value (A)
5/20/2015,1.1118,Normal value (A)
5/19/2015,1.118,Normal value (A)
5/18/2015,1.1389,Normal value (A)
5/15/2015,1.1328,Normal value (A)
5/14/2015,1.1419,Normal value (A)
5/13/2015,1.1221,Normal value (A)
5/12/2015,1.1239,Normal value (A)
5/11/2015,1.1142,Normal value (A)
5/8/2015,1.1221,Normal value (A)
5/7/2015,1.1305,Normal value (A)
5/6/2015,1.123,Normal value (A)
5/5/2015,1.1117,Normal value (A)
5/4/2015,1.1152,Normal value (A)
4/30/2015,1.1215,Normal value (A)
4/29/2015,1.1002,Normal value (A)
4/28/2015,1.0927,Normal value (A)
4/27/2015,1.0822,Normal value (A)
4/24/2015,1.0824,Normal value (A)
4/23/2015,1.0772,Normal value (A)
4/22/2015,1.0743,Normal value (A)
4/21/2015,1.07,Normal value (A)
4/20/2015,1.0723,Normal value (A)
4/17/2015,1.0814,Normal value (A)
4/16/2015,1.0711,Normal value (A)
4/15/2015,1.0579,Normal value (A)
4/14/2015,1.0564,Normal value (A)
4/13/2015,1.0552,Normal value (A)
4/10/2015,1.057,Normal value (A)
4/9/2015,1.0774,Normal value (A)
4/8/2015,1.0862,Normal value (A)
4/7/2015,1.0847,Normal value (A)
4/2/2015,1.083,Normal value (A)
4/1/2015,1.0755,Normal value (A)
3/31/2015,1.0759,Normal value (A)
3/30/2015,1.0845,Normal value (A)
3/27/2015,1.0856,Normal value (A)
3/26/2015,1.0973,Normal value (A)
3/25/2015,1.0985,Normal value (A)
3/24/2015,1.095,Normal value (A)
3/23/2015,1.0912,Normal value (A)
3/20/2015,1.0776,Normal value (A)
3/19/2015,1.0677,Normal value (A)
3/18/2015,1.0592,Normal value (A)
3/17/2015,1.0635,Normal value (A)
3/16/2015,1.0557,Normal value (A)
3/13/2015,1.0572,Normal value (A)
3/12/2015,1.0613,Normal value (A)
3/11/2015,1.0578,Normal value (A)
3/10/2015,1.0738,Normal value (A)
3/9/2015,1.086,Normal value (A)
3/6/2015,1.0963,Normal value (A)
3/5/2015,1.1069,Normal value (A)
3/4/2015,1.1124,Normal value (A)
3/3/2015,1.1168,Normal value (A)
3/2/2015,1.1227,Normal value (A)
2/27/2015,1.124,Normal value (A)
2/26/2015,1.1317,Normal value (A)
2/25/2015,1.1346,Normal value (A)
2/24/2015,1.1328,Normal value (A)
2/23/2015,1.1298,Normal value (A)
2/20/2015,1.1298,Normal value (A)
2/19/2015,1.1387,Normal value (A)
2/18/2015,1.1372,Normal value (A)
2/17/2015,1.1415,Normal value (A)
2/16/2015,1.1408,Normal value (A)
2/13/2015,1.1381,Normal value (A)
2/12/2015,1.1328,Normal value (A)
2/11/2015,1.1314,Normal value (A)
2/10/2015,1.1297,Normal value (A)
2/9/2015,1.1275,Normal value (A)
2/6/2015,1.1447,Normal value (A)
2/5/2015,1.141,Normal value (A)
2/4/2015,1.1446,Normal value (A)
2/3/2015,1.1376,Normal value (A)
2/2/2015,1.131,Normal value (A)
1/30/2015,1.1305,Normal value (A)
1/29/2015,1.1315,Normal value (A)
1/28/2015,1.1344,Normal value (A)
1/27/2015,1.1306,Normal value (A)
1/26/2015,1.1244,Normal value (A)
1/23/2015,1.1198,Normal value (A)
1/22/2015,1.1618,Normal value (A)
1/21/2015,1.1593,Normal value (A)
1/20/2015,1.1579,Normal value (A)
1/19/2015,1.1605,Normal value (A)
1/16/2015,1.1588,Normal value (A)
1/15/2015,1.1708,Normal value (A)
1/14/2015,1.1775,Normal value (A)
1/13/2015,1.1782,Normal value (A)
1/12/2015,1.1804,Normal value (A)
1/9/2015,1.1813,Normal value (A)
1/8/2015,1.1768,Normal value (A)
1/7/2015,1.1831,Normal value (A)
1/6/2015,1.1914,Normal value (A)
1/5/2015,1.1915,Normal value (A)
1/2/2015,1.2043,Normal value (A)
12/31/2014,1.2141,Normal value (A)
12/30/2014,1.216,Normal value (A)
12/29/2014,1.2197,Normal value (A)
12/24/2014,1.2219,Normal value (A)
