Date,Close/Last,Volume,Open,High,Low
12/26/2022,5.2189,N/A,5.2186,5.2189,5.2189
12/23/2022,5.1657,N/A,5.1665,5.1782,5.116
12/22/2022,5.167,N/A,5.1665,5.167,5.167
12/21/2022,5.2012,N/A,5.2009,5.2013,5.2012
12/20/2022,5.2001,N/A,5.2001,5.2001,5.2001
12/19/2022,5.2934,N/A,5.293,5.2934,5.2934
12/16/2022,5.3155,N/A,5.313,5.3317,5.263
12/15/2022,5.3133,N/A,5.3133,5.3133,5.3133
12/14/2022,5.2792,N/A,5.2787,5.2792,5.2792
12/13/2022,5.2941,N/A,5.2941,5.2941,5.2941
12/12/2022,5.3229,N/A,5.3226,5.3231,5.3229
12/09/2022,5.2405,N/A,5.2253,5.2832,5.2174
12/08/2022,5.2258,N/A,5.2253,5.2258,5.2258
12/07/2022,5.2053,N/A,5.2048,5.2053,5.2053
12/06/2022,5.2357,N/A,5.2809,5.2811,5.2185
12/05/2022,5.2812,N/A,5.2809,5.2812,5.2811
12/02/2022,5.2194,N/A,5.1848,5.24,5.1642
12/01/2022,5.1852,N/A,5.1848,5.1852,5.1852
11/30/2022,5.1856,N/A,5.1851,5.1856,5.1856
11/29/2022,5.27,N/A,5.2695,5.27,5.27
11/28/2022,5.3658,N/A,5.3658,5.3658,5.3658
11/25/2022,5.4101,N/A,5.3208,5.4238,5.3059
11/24/2022,5.3213,N/A,5.3208,5.3213,5.3213
11/23/2022,5.3596,N/A,5.3591,5.3596,5.3596
11/22/2022,5.3591,N/A,5.3591,5.3591,5.3591
11/21/2022,5.3202,N/A,5.32,5.3203,5.3202
11/18/2022,5.3832,N/A,5.4231,5.4236,5.3276
11/17/2022,5.4236,N/A,5.3998,5.53,5.3874
11/16/2022,5.4003,N/A,5.3325,5.4056,5.2891
11/15/2022,5.3329,N/A,5.3321,5.3333,5.3326
11/14/2022,5.3326,N/A,5.325,5.3519,5.2603
11/11/2022,5.3254,N/A,5.3449,5.4066,5.2491
11/10/2022,5.3454,N/A,5.3454,5.3454,5.3454
11/09/2022,5.1868,N/A,5.1864,5.1869,5.1868
11/08/2022,5.1444,N/A,5.144,5.1444,5.1444
11/07/2022,5.1572,N/A,5.1567,5.1572,5.1572
11/04/2022,5.0705,N/A,5.1137,5.117,5.0198
11/03/2022,5.1165,N/A,5.1137,5.117,5.115
11/02/2022,5.1437,N/A,5.1432,5.1437,5.1437
11/01/2022,5.1437,N/A,5.1475,5.1442,5.1437
10/31/2022,5.1801,N/A,5.1791,5.1801,5.1796
10/28/2022,5.2847,N/A,5.3449,5.381,5.281
10/27/2022,5.3409,N/A,5.3449,5.3433,5.3354
10/26/2022,5.3853,N/A,5.3804,5.387,5.3814
10/25/2022,5.3167,N/A,5.3167,5.3206,5.3148
10/24/2022,5.3075,N/A,5.3032,5.309,5.3029
10/21/2022,5.1605,N/A,5.2147,5.2768,5.1414
10/20/2022,5.218,N/A,5.2147,5.218,5.2149
10/19/2022,5.2708,N/A,5.27,5.2712,5.2705
10/18/2022,5.2412,N/A,5.2405,5.2414,5.241
10/17/2022,5.2813,N/A,5.2808,5.2825,5.2813
10/16/2022,5.3289,N/A,5.3252,5.3289,5.3288
10/14/2022,5.3235,N/A,5.2626,5.3341,5.2428
10/13/2022,5.261,N/A,5.2626,5.2629,5.261
10/12/2022,5.2933,N/A,5.293,5.2933,5.2933
10/11/2022,5.2934,N/A,5.3005,5.3037,5.2934
10/10/2022,5.1885,N/A,5.1901,5.1899,5.1885
10/07/2022,5.2051,N/A,5.2217,5.2523,5.1957
10/06/2022,5.2221,N/A,5.2217,5.2228,5.2215
10/05/2022,5.1966,N/A,5.194,5.1966,5.1954
10/04/2022,5.1773,N/A,5.177,5.1775,5.1729
10/03/2022,5.165,N/A,5.1672,5.1672,5.1645
09/30/2022,5.4087,N/A,5.3964,5.4264,5.3295
09/29/2022,5.3978,N/A,5.3964,5.4021,5.3978
09/28/2022,5.3763,N/A,5.3745,5.3763,5.3759
09/27/2022,5.3796,N/A,5.3824,5.3828,5.3792
09/26/2022,5.391,N/A,5.3898,5.391,5.391
09/25/2022,5.2603,N/A,5.2603,5.2603,5.2603
09/23/2022,5.2658,N/A,5.1166,5.267,5.1164
09/22/2022,5.1176,N/A,5.1166,5.1176,5.1164
09/21/2022,5.1721,N/A,5.1716,5.1721,5.1721
09/20/2022,5.143,N/A,5.1417,5.1435,5.143
09/19/2022,5.1726,N/A,5.167,5.1726,5.1693
09/16/2022,5.2507,N/A,5.247,5.3096,5.2459
09/15/2022,5.2475,N/A,5.247,5.2475,5.2459
09/14/2022,5.1644,N/A,5.1631,5.1644,5.1639
09/13/2022,5.1907,N/A,5.1911,5.1922,5.1884
09/12/2022,5.0935,N/A,5.093,5.0935,5.0918
09/09/2022,5.1506,N/A,5.2141,5.2171,5.1385
09/08/2022,5.2146,N/A,5.2141,5.2171,5.2146
09/07/2022,5.2483,N/A,5.248,5.2483,5.2483
09/06/2022,5.2485,N/A,5.2528,5.2531,5.2484
09/05/2022,5.1552,N/A,5.1516,5.1554,5.1531
09/04/2022,5.166,N/A,5.1681,5.2422,5.1582
09/02/2022,5.1724,N/A,5.2416,5.2422,5.1582
09/01/2022,5.2422,N/A,5.2416,5.2422,5.2422
08/31/2022,5.1833,N/A,5.1831,5.1842,5.1833
08/30/2022,5.1235,N/A,5.1223,5.1235,5.1221
08/29/2022,5.0288,N/A,5.0282,5.0294,5.0285
08/28/2022,5.0608,N/A,5.0601,5.1174,5.0549
08/26/2022,5.0687,N/A,5.1099,5.1174,5.0549
08/24/2022,5.1114,N/A,5.1114,5.1114,5.1108
08/23/2022,5.105,N/A,5.1037,5.1052,5.105
08/22/2022,5.1576,N/A,5.1574,5.1579,5.1571
08/19/2022,5.1711,N/A,5.1674,5.2192,5.1648
08/18/2022,5.1685,N/A,5.1674,5.1685,5.1681
08/17/2022,5.1665,N/A,5.1642,5.1665,5.1655
08/16/2022,5.1455,N/A,5.1459,5.1464,5.1455
08/15/2022,5.0972,N/A,5.0961,5.098,5.0972
08/14/2022,5.072,N/A,5.0735,5.1635,5.0641
08/12/2022,5.0758,N/A,5.1581,5.1635,5.0641
