Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,DOW.N,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
12/27/2022 17:00,333.275,343.08,118,47.61,131.92,87.32,25.985,51.11,112.46,179.24,146.95,39.06,320.59,38.46,267.81,535.58,64.16,177.84,237.53,215.36,131.34,153.84,142.45,120.37,129.93,144.05,244.8,263.77,205.96,190.48,190.94
12/27/2022 18:00,333.005,342.64,117.94,47.64,131.94,87.21,25.99,51.07,112.31,179.43,146.98,39.31,320.07,38.39,267.64,534.22,64.14,177.84,237.25,215.1,130.72,153.58,142.37,120.49,130.14,144,243.495,263.69,206.17,190.6,190.9
12/27/2022 19:00,332.43,342.38,117.46,47.53,131.61,86.7,25.965,50.99,112.25,179.67,146.255,39.235,319.04,38.23,267.33,532.61,64.06,177.8,236.66,214.68,130.53,153.42,142.48,119.98,129.68,143.79,243.43,264.04,205.94,190.43,189.88
12/27/2022 20:00,332.36,342.22,117.39,47.545,131.6,86.79,25.945,51.05,112.25,179.74,146.1,39.18,319.28,38.265,267.12,533.09,64.14,177.56,236.63,214.915,130.5,153.71,142.22,120.22,130.18,143.47,242.93,263.55,206.23,190.22,190.03
12/27/2022 21:00,332.34,342,117.56,47.54,131.73,86.38,25.95,51.19,112.12,179.64,146.39,39.25,319.66,38.31,266.86,532,64.21,177.42,236.96,214.93,130.7,153.94,142.42,120.23,130.05,143.8,243.14,263.43,206.27,190.48,189.42
12/28/2022 15:00,332.6699,341.16,117.69,47.6,131.21,86.33,26.02,50.91,112.37,177.81,146.1,39.27,320.1,38.41,266.94,535.73,64.22,177.92,238.53,215.6,130.63,154.16,142.23,120.34,129.97,143.1,241.45,264.53,207.65,190.34,190.38
12/28/2022 16:00,331.1499,341.35,116.3,47.22,131.82,85.57,25.72,50.53,111.83,176.97,145.08,39.015,318.13,37.97,266.47,537.5,64.04,177.43,236.98,213.8,129.7,153.31,141.61,119.44,128.07,141.79,240.8,262.48,206.96,190.12,188.79
12/28/2022 17:00,330.06,340.7,115.71,47.09,131.92,85.19,25.595,50.23,111.49,176.46,144.91,38.74,317.28,37.81,265.89,533.28,63.87,177.12,235.77,213.43,129.15,152.88,140.97,119.19,126.62,141.77,239.37,261.87,206.11,189.6,188.77
12/28/2022 18:00,330.52,341.21,116.27,47.195,132.53,85.38,25.665,50.2,111.68,177.68,144.78,38.84,317.53,37.86,266.39,531.55,63.86,177.16,236.86,213.71,129.39,152.83,140.97,118.92,127.63,141.97,240.31,262.1,206.22,189.79,189.66
12/28/2022 19:00,330.22,341.74,115.61,47.17,132.62,84.73,25.67,50.31,111.5,177.67,144.81,38.795,317.36,37.855,266.41,531.28,63.88,177.24,236.18,213.7,128.86,152.81,140.73,118.69,127.09,141.98,240.28,261.86,205.94,189.68,189.65
12/28/2022 20:00,330.219,342.06,115.37,47.115,133.22,84.78,25.58,50.25,111.51,177.58,145.11,38.93,317.21,37.815,266.34,531.48,63.84,177.24,235.69,213.28,128.46,152.84,140.56,118.95,126.845,141.87,241.03,262.2,205.61,189.75,189.45
12/28/2022 21:00,328.61,340.76,114.96,47.07,132.42,84.16,25.53,49.98,111.07,176.93,143.98,38.8,315.62,37.58,265.1,528.45,63.57,176.65,234.5,212.2,128.44,151.93,139.99,118.29,126.05,141.29,239.36,261.4,204.97,188.13,188.38
12/29/2022 15:00,331.2151,342.61,116.31,47.6,132.54,86.37,26.06,50.56,111.55,177.52,145.54,39.24,319.5,37.9,265.6,533.5,63.81,177.96,238.05,213.42,130.03,152.71,142.04,119.22,128.75,142.59,239.27,263.52,207.13,188.58,188.05
12/29/2022 16:00,331.9,343.07,117.19,47.645,132.71,87.91,26.085,50.41,111.38,177.72,146.69,39.275,321.35,37.76,266.34,530.67,63.94,178.02,239.89,213.23,131.95,152.65,141.75,119.75,129.96,142.67,238.72,264.65,207.97,188.77,187.35
12/29/2022 17:00,332.63,344.16,117.85,47.68,133.03,88.05,26.18,50.69,111.2,178.19,147.12,39.35,321.45,37.81,267.16,531.31,63.99,177.88,240.76,213.94,132.61,152.585,141.76,120.51,130.1,142.8,239.22,264.49,208.2,189.52,188.67
12/29/2022 18:00,332.6399,343.62,117.75,47.67,133.03,87.36,26.185,50.75,110.86,178.48,147.13,39.33,321.13,37.66,267.59,530.98,64.12,177.92,240.57,214.31,132.56,153.04,141.57,120.78,129.84,142.76,240.02,263.89,208.21,189.94,188.77
12/29/2022 19:00,332.54,343.13,117.86,47.64,132.65,86.95,26.125,50.69,111.29,178.69,147,39.47,321.15,37.615,267.56,530.83,64.1,178.145,241.1,214.71,132.19,153.15,141.46,120.61,130.03,142.56,239.48,264.75,208.25,189.76,187.99
12/29/2022 20:00,332.3601,343.23,117.77,47.59,132.87,86.97,26.165,50.69,111.11,178.96,147.33,39.245,320.98,37.51,267.09,530.41,64.04,177.76,240.89,214.86,132.17,152.88,141.3,120.55,129.78,142.48,240,263.62,208.06,189.87,188.41
12/29/2022 21:00,332.14,343.31,117.35,47.5,133.22,87.19,26.19,50.65,110.84,178.31,147.36,39.25,320.44,37.45,265.94,529.95,63.95,177.58,240.98,214.75,132.55,152.58,141.03,120.57,129.56,142.16,240.2,263.09,208.05,189.48,188.91
12/30/2022 15:00,329.9608,340.41,116.55,47.17,132.99,85.86,25.96,50.37,110.79,178.25,146.1,39.4,315.8,37.21,262.96,527.83,63.6,176.74,238.04,213.55,131.46,151.82,140.43,119.2,127.89,141.73,238.79,261.7,206.66,188.52,189.13
12/30/2022 16:00,329.839,342.68,116.9,47.205,133.72,85.71,26.07,50.33,110.34,178.42,147.17,39.33,314.885,37.235,263.17,526.25,63.48,175.92,238.02,213.25,131.06,151.38,140.31,119.61,128.82,141.58,238.78,260.42,206.6,188.04,189.13
12/30/2022 17:00,330.01,342.47,116.63,47.235,133.67,85.7,26.19,50.35,110.51,178.7,147.11,39.32,315.66,37.19,263.11,526.39,63.47,176.11,238.87,213.13,131.45,151.24,140.43,119.51,129,141.28,239.12,260.87,207.22,187.52,188.9
12/30/2022 18:00,330.3,342.85,116.8,47.3,133.81,85.8,26.22,50.42,110.43,179.01,147.23,39.29,315.37,37.3,263.05,527.85,63.5,176.12,239.19,213.33,131.6,151.13,140.3,119.61,128.96,141.37,239.13,260.35,207.23,187.56,189.65
12/30/2022 19:00,329.07,341.47,116.34,47.14,133.21,85.66,26.125,50.2,110.36,178.44,146.52,39.12,313.76,37.14,262.18,526.05,63.36,175.63,237.58,212.48,131.07,150.97,139.92,118.975,128.38,141.14,238.22,260.09,206.47,186.88,189.02
12/30/2022 20:00,328.81,340.99,116.12,47.14,133.13,85.57,26.15,50,110.6,178.84,146.27,39.1,313.63,37.01,261.53,527.04,63.2,175.64,237.71,212.08,131.16,150.63,139.45,118.59,128.27,140.89,238.1,260.21,206.43,186.5,188.63
12/30/2022 21:00,331.36,343.38,117.01,47.66,134.1,86.88,26.42,50.38,110.94,179.53,147.72,39.4,315.86,37.35,263.52,530.27,63.61,176.64,239.83,214.3,132.6,151.59,140.89,119.94,129.91,141.8,239.51,262.66,207.85,187.56,190.57
1/3/2023 15:00,330.23,344.58,117.67,47.49,134.77,88.17,26.38,50.43,110.21,177.77,148.07,39.475,311.94,37.04,260.64,520.11,62.87,177.01,241.27,212.4,134.34,150.26,141.07,120.66,126.93,142.56,237.86,261.03,209.35,185.69,193.76
1/3/2023 16:00,331.37,347.76,119.4,47.75,136.45,88.93,26.975,50.94,110.13,177.95,149.09,39.715,314.36,37.26,260.75,517.25,62.68,176.98,239.63,213.67,134.67,150.09,141.46,121.46,125.595,143.03,239,261.31,209,186.72,196.8
1/3/2023 17:00,329.42,344.9,118.93,47.41,135.12,88.31,26.6,50.5,110.03,175.38,147.01,39.6,314.14,37.145,260.23,515.77,62.36,177.44,238.2,212.73,133.63,149.64,140.64,120.9,124.75,142.73,238.01,260.05,207.2,185.87,193.85
1/3/2023 18:00,329.05,344.17,118.29,47.57,134.33,88.14,26.605,50.66,110.3,174.83,146.64,39.715,314.21,36.98,260.49,513.54,62.23,177.35,238.15,212.44,133.64,149.56,141,121.14,124.6,142.35,237.88,259.92,206.58,186.06,193.36
1/3/2023 19:00,329.91,344.81,118.93,47.79,134.47,88.36,26.8,50.87,110.4,173.5,147.03,39.9,316.08,37.105,262.25,515.81,62.63,177.41,238.53,213.35,133.64,150.66,141.11,122.02,124.81,142.91,237.9,260.18,207.39,186.58,194.13
1/3/2023 20:00,330.14,344.695,118.4,47.91,134.64,88.78,26.83,50.83,110.53,172.46,146.77,40.09,315.97,37.12,262.85,516.41,62.68,177.56,239.45,213.29,134.94,150.77,141.17,122.08,124.62,143.37,237.97,260.42,207.19,186.21,194.86
1/3/2023 21:00,331.205,346.1,118.72,47.94,135.07,88.97,26.72,51.04,111.1,173.87,147.08,40.12,315.85,37.2,264.22,518.42,62.94,178.17,239.57,214.29,134.75,151.54,141.53,122.45,125.05,143.58,238.86,261.63,207.32,187.09,195.32
1/4/2023 15:00,332.8,347.54,120.24,48.38,136.81,91.01,27.51,51.84,111.94,173.07,149.8,40.58,319.49,37.42,265.1,513.74,62.89,179.64,228.99,210.59,139.9,151.91,142.31,124.1,126.69,143.04,241.29,263.07,211.42,188.63,200.8
1/4/2023 16:00,332.035,347.1,121.14,48.08,136.79,91.54,27.5,51.92,111.59,172.92,150.47,40.945,319.54,37.62,263.61,510,62.79,179.25,227.56,208.59,138.6,151.75,142.38,123.93,126.98,143,240.03,263.15,211.33,187.57,201.42
1/4/2023 17:00,333.82,350.05,122.17,48.125,137.6,92.56,27.775,52.25,112.29,173.14,151.86,41.34,321.68,37.87,265.37,508.4,63,179.92,228.85,210.66,139.38,153.06,143.14,124.95,127.76,143.84,241.805,265,212.06,187.97,202.6
1/4/2023 18:00,332.8799,348.59,121.49,47.855,136.5,92.3,27.66,52.2,112.1,172.53,151.12,41.34,321,37.72,265.46,504.8,63.15,179.53,227.99,209.93,139.28,152.44,143.27,124.45,127.25,143.5,241.31,264.15,212.09,188.21,202
1/4/2023 19:00,332.87,348.68,121.5,47.76,136.39,91.96,27.64,52.08,112.05,172.88,151.31,41.23,321,37.58,265.27,506.04,63.01,179.44,228.57,209.77,139.11,152.47,142.95,124.91,127.22,143.82,240.95,264.04,211.81,187.48,202.34
1/4/2023 20:00,331.9,348.74,121.54,47.52,135.975,92.09,27.675,52.33,111.85,171.72,150.43,41.09,319.1,37.47,263.75,502.41,62.64,179.24,228.11,209.39,139.79,151.73,142.18,124.91,126.46,143.09,240.74,262.93,211.79,187.23,202.54
1/4/2023 21:00,332.56,347.68,121.19,47.55,136.35,91.97,27.685,52.33,112.09,172.13,150.52,41.13,319.7,37.51,264.39,504.5,62.91,180.11,229.1,210.02,139.59,152.21,142.57,125.17,126.38,143.74,241.3,264.43,212.6,187.24,203.62
1/5/2023 15:00,329.27,340.61,121.07,47.02,133.92,90.91,27.58,52.01,112.44,172.63,147.28,41.01,316.51,35.05,263.14,492,62.66,179.23,225.11,207.5,135.93,151.5,140.94,123.3,127.37,143.11,239.76,264.32,212.98,186.74,202.9
1/5/2023 16:00,328.82,342.97,121.86,46.88,134.38,91.24,27.42,52.22,112.13,173.04,146.82,41.19,314.715,34.86,262.3,490.1,62.31,178.83,224.19,206.77,135.23,151.21,140.57,123.17,126.43,143.28,239.98,263.71,212.13,186.6,202.4
1/5/2023 17:00,328.5,342.03,121.14,46.885,134.59,91.4,27.58,52.105,112.24,173.86,146.61,41.34,314.51,34.62,261.75,491.07,62.115,178.66,223.11,205.83,135.52,150.73,140.98,122.49,126.68,143.06,239.3,264.72,211.18,185.7,202.25
1/5/2023 18:00,328.89,343.55,121.07,46.82,135.01,91.04,27.465,52.49,112.86,175.37,146.65,41.549,314.08,34.41,262.28,491.88,62.25,178.58,222.25,206.02,134.6,150.86,141.22,122.9,126.25,143.33,239.41,265.77,211.32,186.99,201.98
1/5/2023 19:00,329.77,344.355,121.2,46.88,134.9,91.78,27.58,52.71,113.43,175.71,146.81,41.63,315.385,34.86,262.03,492.82,62.31,179.08,223.57,205.14,135.77,150.91,141.5,122.97,126.27,143.88,239.77,267.06,212,187.25,203.14
1/5/2023 20:00,330.27,343.98,121.27,46.99,135.54,92.19,27.665,52.88,113.84,175.7,146.86,41.78,316.57,35.03,262.75,493.51,62.28,179.48,224.29,205.26,136.611,150.94,141.57,123.14,125.49,143.52,241,267.68,211.97,187.79,203.72
1/5/2023 21:00,329.25,343.7,120.61,46.88,135.33,91.93,27.59,52.9,113.61,175.22,146.42,41.69,315.37,35.19,262.15,490.03,62.2,178.8,222.27,204.37,136.34,150.34,141.11,122.96,125.03,143.27,240.21,266.86,211.07,187.55,204.9
1/6/2023 15:00,330.9,342.97,122.1,47.38,135.31,91.56,27.63,54.04,114.53,177.27,145.98,42.13,309.38,35.5,264.14,488.07,62.94,179.96,220.04,207.29,136.87,152.5,141.92,123.94,125.8,146.2,243.83,270.41,214.12,191.12,205.44
1/6/2023 16:00,334.43,345.97,123.91,47.98,136.68,93.14,28.055,54.96,114.85,178.86,148.94,42.32,314.71,36.26,266.76,488.24,63.23,179.98,222.82,210.08,139.45,153.76,143.42,125.8,127.4,146.81,247.51,274.26,216.69,193.09,208.66
1/6/2023 17:00,335.28,347.36,124.47,48.16,137.38,93.86,28.15,55.08,115.15,178.6,149.08,42.4,316,36.56,268.01,489.71,63.36,179.96,222.9,210.01,139.77,154.145,143.72,126.13,127.885,146.75,247.96,275.24,216.47,193.44,209.69
1/6/2023 18:00,334.56,346.12,124.16,48.13,137.51,93.94,28.215,54.93,115.14,177.15,148.52,42.165,313.375,36.44,267.62,489.05,63.21,179.87,222.33,209.15,138.87,153.72,143.33,125.68,127.96,146.05,247.78,275.67,216.28,193.095,209.64
1/6/2023 19:00,335.18,347.06,124.33,48.22,137.62,94.33,28.515,54.98,114.815,176.01,149.04,42.44,316.18,36.455,267.54,489.39,63.29,179.96,224.04,208.71,140.39,153.83,143.5,126.15,128.84,146.25,248.01,275.47,216.62,192.98,209.93
1/6/2023 20:00,336.58,348.01,125.1,48.45,137.93,94.47,28.7,55.02,114.94,176.84,149.99,42.46,317.77,36.695,269.17,489.97,63.59,180.32,225.44,210.14,141.06,154.17,144.02,126.66,129.84,146.87,249.19,276.46,217.38,194.07,211.45
1/6/2023 21:00,336.27,348,124.53,48.29,137.93,93.92,28.71,55.01,114.83,176.57,150.13,42.18,317.49,36.61,269.52,489.97,63.41,180.24,224.87,210.2,140.48,153.92,143.7,126.69,129.5,146.78,248.86,275.12,217.66,193.8,213
1/9/2023 15:00,337.72,351.26,125.04,48.81,137.68,94.25,29.235,54.94,113.63,177.91,150.82,41.47,320.92,36.8,268.9,496.96,63.37,178.84,229,211.64,145.81,153.1,144.02,126.7,132.01,146.63,249.66,271.86,219.79,191.46,211.21
1/9/2023 16:00,338.7184,354.4,125.87,48.97,138.35,95.08,29.585,55.955,113.77,177.82,151.62,41.625,321.37,36.89,268.77,494.91,63.64,178.5,229.47,212.44,145.9,154.43,144.9,128.03,132.74,147.69,249.8,272.79,220.74,191.5,211.51
1/9/2023 17:00,339.01,355.88,126.25,49.175,138.57,95.5,29.83,56.07,113.64,176.38,152.36,41.585,322.39,36.72,268.52,492,63.63,178.47,230.33,212.92,148.04,154.54,145.41,129.38,132.95,147.45,249.53,271.03,221.4,191.83,211.305
1/9/2023 18:00,338.17,355.28,126.13,48.965,137.74,95.6,29.75,56.005,112.01,175.38,151.8,41.585,321.88,36.635,268.45,492.67,63.33,177.39,230.74,212.485,148.95,153.86,145.04,129.26,132.45,145.75,248.96,269.12,221.89,190.47,210.02
1/9/2023 19:00,336.65,354.17,125.86,48.7,137.36,95.03,29.52,55.88,110.98,175.39,151.06,41.56,319.89,36.55,267.75,490.31,63.15,175.66,229.17,210.65,147.92,152.97,144.24,128.16,131.4,145.62,248,269.72,220.43,190.05,209.1
1/9/2023 20:00,335.66,353.7,125.36,48.57,137.47,94.73,29.385,55.82,110.66,175.24,150.77,41.49,318,36.51,267.4,490.25,62.8,175.67,227.93,209.98,147.31,152.46,143.68,127.13,130.67,145.16,246.08,269.82,219.44,190.02,208.43
1/9/2023 21:00,335.28,353,124.86,48.58,137.35,94.77,29.33,55.28,110.36,175.22,150.44,41.36,317.96,36.34,267.26,490.09,62.6,175.58,227.15,210.69,147.09,152.06,143.56,126.8,130.19,144.95,246.62,270.17,218.63,189.11,208.55
1/10/2023 15:00,335.72,351.75,125.42,49.07,137.85,94.56,29.18,56,110.87,174.98,150.13,41.33,318.34,36.34,267.82,486.75,62.61,175.38,229.88,211,148.42,152.37,144.17,127.53,129.97,144.43,248.41,271.89,221.09,189.22,206.15
1/10/2023 16:00,335.8916,353.58,125.48,49.07,138.03,94.53,29.18,55.79,111.89,173.84,150.5,41.325,316.17,36.31,268.6,486.74,62.33,175.45,228.73,210.97,148.16,151.82,143.57,127.25,129.09,144.46,247.6,274.4,220.5,190.06,209.55
1/10/2023 17:00,335.47,355.36,125.23,48.9,138.46,94.725,29.21,55.88,110.78,175.1,150.87,41.32,316.8,36.275,267.82,484.18,62,174.59,228.23,210.84,147.86,151.74,143.43,127.44,128.88,144.41,248.66,272.475,219.96,190.17,208.27
1/10/2023 18:00,335.7,356.72,125.51,48.875,138.14,94.88,29.19,55.49,110.89,175.12,151.08,41.63,316.34,36.4,267.61,484.93,62.23,175.08,228.27,210.86,147.5,152.04,144.08,127.37,129.73,144.41,248.91,272.13,220.29,190.01,207.1
1/10/2023 19:00,336.255,356.65,125.8,48.845,138.34,95.18,29.23,55.895,110.985,175.85,151.8,41.78,317.88,36.5,268.17,483.42,62.15,175.06,228.76,210.825,147.96,152.04,144.2,127.38,130.22,144.88,249.22,273.44,221.12,191.1,206.43
1/10/2023 20:00,336.175,356.22,125.7,48.72,138.17,95.16,29.245,56.045,110.755,175.69,151.86,41.78,318.44,36.53,268.18,483.86,62.15,174.64,228.03,211,147.53,151.77,144.02,127.37,130.11,144.49,249.63,273.31,222.22,190.39,206.67
1/10/2023 21:00,337.19,357.5,125.85,48.83,138.57,95.59,29.45,56.48,110.83,176.13,152.06,41.97,320.69,36.72,268.91,486,62.135,175.22,228.88,211.36,147.45,151.92,144.8,128.14,130.75,144.89,250.59,273.94,221.15,191.29,206.72
1/11/2023 15:00,337.86,358.92,126.77,48.87,138.6,95.97,29.21,57.56,110,176.59,152.92,41.38,326.2,37.095,268.29,488.75,61.97,174.38,231.97,212.01,145.06,151.75,144.32,128.72,130.885,145.12,250.04,271.92,220.43,190.94,208.88
1/11/2023 16:00,337.25,358.77,126.98,48.765,138.29,95.07,29.01,57.12,110.43,174.52,152.38,41.09,325.44,36.915,267.45,494.61,61.73,173.37,232.58,210.33,145.74,150.42,143.67,127.75,131.49,145.27,247.36,271.11,219.82,191.5,207.21
1/11/2023 17:00,337.95,363.17,127.57,48.86,138.93,96.17,29.285,57.16,110.175,175.74,153.57,41.19,325.5,36.77,267.11,492.74,61.52,172.48,233.79,210.09,146.27,149.63,144.47,127.75,132.29,144.99,248.59,271.18,220.63,191.8,207.78
1/11/2023 18:00,338.25,363.5,127.36,49.035,139.34,96.08,29.345,57.37,110.355,175.55,153.46,41.17,326.205,36.96,267.99,490.82,61.58,173.27,233.79,210.85,145.715,149.9,144.87,128.42,132.75,145.13,249.34,272.09,220.93,191.32,207.5
1/11/2023 19:00,338.62,364.14,127.65,49.005,139.46,96.23,29.56,57.23,110.34,175.29,153.84,41.25,327.07,37.015,268.11,492.73,61.71,173.48,234.01,210.89,144.71,150.22,145,128.16,132.4,145.26,249.28,271.9,220.93,191.45,208.24
1/11/2023 20:00,339.14,365.01,128.19,49.1,139.63,96.175,29.58,57.515,110.94,175.21,153.84,41.2,328.24,37.15,268.11,493.14,61.96,174.3,234.43,212.07,143.885,150.28,144.73,128.7,132.53,145.61,250.35,272.63,220.42,191.79,207.54
1/11/2023 21:00,339.74,364.32,127.94,49.21,139.62,96.33,29.84,57.58,111.07,175.2,153.86,41.18,328.89,37.12,268.81,493.17,62.005,174.87,235.79,212.29,144.86,150.64,145.22,129.1,133.49,146.12,250.64,272.91,222.06,191.61,207.98
1/12/2023 15:00,339.2,364,127.04,49.115,139.7,98.26,29.78,57.67,111.01,176.83,152.91,41.37,328.91,36.83,267.73,486.58,61.88,173.63,234.71,214.38,145.12,150.5,145.38,128.45,132.3,145.36,253.38,269.27,221.8,190.52,211.88
1/12/2023 16:00,340.94,366.61,126.94,49.17,140.03,99.63,29.72,58.08,111.71,177.64,154.31,41.63,329.58,36.97,268.31,491.86,61.86,174.16,237.31,215.69,146.47,150.49,145.76,128.99,132.44,145.49,256.26,270.5,222.84,191.74,211.8
1/12/2023 17:00,341.55,367.34,127.47,49.255,140.03,100.21,29.92,58.3,111.62,177.37,154.52,41.74,329.92,36.93,267.94,493.61,61.74,173.79,238.77,215.87,147.41,150.11,145.96,129.21,133.1,145.16,256.07,270.86,222.66,191.36,213.1
1/12/2023 18:00,342.65,368.55,127.48,49.3,140.53,100.18,30.2,58.535,111.71,178.07,154.84,41.865,330.63,37.06,267.98,498.05,61.64,174.3,239.25,216.89,148,150.05,146.48,129.46,133.72,145.4,256.76,271.08,222.95,192.62,214.65
1/12/2023 19:00,342.77,368.3,127.52,49.28,140.53,100.17,30.305,58.72,111.39,178.15,154.97,41.93,331.33,36.95,268.24,497.32,61.51,174.5,239.63,217.02,148.67,150.09,146.58,129.39,134.025,145.41,256.85,271.26,223.45,192.49,214.1
1/12/2023 20:00,342.1,368.56,127.48,49.05,140.3,100.09,30.295,58.65,111.6,177.47,154.92,41.79,330.28,36.85,267.3,496.5,61.37,174.46,238.34,216.52,148.67,150.14,145.89,129.18,133.355,144.94,255.67,270.21,223.3,192.02,213.96
1/12/2023 21:00,341.98,370,127.88,49,139.52,99.79,30.28,58.48,111.75,177.05,154.86,41.81,329.87,36.66,266.69,495.61,61.22,173.99,238.47,215.97,149.55,149.84,145.55,129.34,133.39,144.8,255.09,270.83,223.61,191.99,214.24
1/13/2023 15:00,341.03,367.08,127.43,48.51,137.89,98.43,29.93,58.06,111.65,175.78,153.48,41.58,329.49,36.39,267.12,502.77,60.7,173.5,236.52,214.63,148.1,150.1,144.78,128.93,132.56,144.32,256.851,271.48,220.51,191.31,213.71
1/13/2023 16:00,342.39,370.39,127.9,48.645,140.27,98.59,29.94,58.17,111.56,177.28,154.38,41.47,331.6,36.66,266.72,505.4,60.75,173.45,236.61,213.92,148.12,149.69,145.08,128.88,133.75,144.49,257.58,271.61,221.6,192.44,216.34
1/13/2023 17:00,342.05,372.3,127.83,48.73,141.66,99.13,29.905,58.39,111.55,177.42,154.53,41.479,330.28,36.625,266.66,503.28,60.84,173.58,235.57,213.59,147.58,149.98,145.32,128.71,133.2,144.13,256.25,271.15,221.16,192.89,214.86
1/13/2023 18:00,342.165,372.71,128.31,48.87,142.96,99.04,30.095,58.47,111.42,176.99,154.645,41.465,329.27,36.52,266.75,500.67,61.06,173.46,236.45,214.42,148.44,150.21,145.52,128.94,133.53,144.38,256.75,270.66,221.66,193.15,213.8
1/13/2023 19:00,342.49,373.9,128.85,48.82,142.86,99.11,30.115,58.68,111.61,177.45,155.08,41.47,330.05,36.635,267.43,495.52,61.04,173.45,237.59,215.12,149.48,150.27,145.8,129.07,134.14,145.06,257.25,270.61,222.74,193.24,213.62
1/13/2023 20:00,342.38,373.21,128.78,48.875,143,99.13,30.045,58.67,111.67,177.29,155.79,41.76,329.93,36.68,267.87,492.15,61.095,173.33,238.16,215.53,149.64,150.29,145.75,129.18,134.14,145.15,257.14,270.45,222.84,193.6,213.18
1/13/2023 21:00,343.03,374,128.86,48.87,142.99,99.4,30.095,58.67,112.24,177.59,155.75,41.84,331.08,36.78,268.88,489.43,61.44,173.41,239.11,216.6,149.48,150.87,145.87,129.51,134.7,145.26,258.46,271.73,223.04,193.89,214.09
1/17/2023 15:00,341.08,359.88,128.6,48.53,140.1,99.96,30.055,57.73,111.62,179.85,154.8,41.26,332.34,36.41,271.53,488.55,62.14,173.4,239.65,213.84,147.67,151.72,146.68,127.64,135.2,144.94,259.34,272.38,223.43,184.02,211.28
1/17/2023 16:00,339.9,351.31,128.56,48.4,139.78,100.01,29.86,57.57,111.27,179.58,155.2,40.99,331.38,36.35,273.04,486.47,62.03,172.85,239.68,213.53,146.94,151.34,146.09,127.24,135.54,145.05,258.2,271.9,223.21,183.22,210.14
1/17/2023 17:00,339.65,345.72,128.62,48.195,139.72,99.77,29.82,57.5,110.98,179.8,154.4,40.87,330.54,36.23,273.9,490.32,62.01,173.32,239.38,213.01,147.86,150.93,145.83,127.01,135.86,144.84,257.49,272.25,223.3,181.95,210.98
1/17/2023 18:00,339.28,345.05,128.68,48.155,140.05,100.1,29.825,57.49,110.81,180.19,154.92,40.98,328.9,36.235,274.44,485.22,61.99,172.88,239.5,212.72,148.41,151.06,145.31,127.1,136.24,144.34,256.61,271.87,222.96,183.33,211.59
1/17/2023 19:00,339.8401,347.7,128.64,48.315,140.35,100.755,29.885,57.555,110.825,180.7,154.73,41.14,329.24,36.36,274.85,486.35,61.785,172.86,240.68,212.27,149,151.09,145.54,127.09,136.06,144.53,256.81,270.73,223.23,184.61,212.24
1/17/2023 20:00,339.59,349.94,128.48,48.18,140.95,100.38,29.645,57.6,110.75,180.31,154.11,40.92,328.82,36.355,275.04,485.605,61.755,172.65,239.83,212.71,147.76,150.85,145.47,127,135.9,144.49,257.24,270.01,223.11,184.22,212.02
1/17/2023 21:00,339.18,349.85,128.16,48.07,140.83,99.89,29.61,57.4,110.45,180.49,153.79,40.85,327.71,36.33,274.14,485.06,61.68,172.36,240.35,212.28,148.48,150.49,145.2,126.6,135.93,144.4,256.26,269.47,223,185,211.49
1/18/2023 15:00,339.71,353.62,128.39,48.12,140.51,100.64,29.435,58.13,109.82,181.85,154.11,40.52,332.9,36.13,272.8,486,61.21,170.57,241.13,209.21,148.58,148.81,143.28,126.15,137.99,143.85,258.4,269.17,223.85,186.47,212
1/18/2023 16:00,337.5,352.97,127.48,47.63,139.02,100.051,28.92,57.84,109.33,181.66,152.43,40.385,330.33,35.94,270.6,481.42,60.66,170.33,238.24,206.16,147.33,148.19,143.59,125.09,137.055,142.32,257.72,267.05,222.22,186.61,211.63
1/18/2023 17:00,335.8301,352.45,126.71,47.525,138.06,99.28,28.81,57.29,109.6,179.88,151.87,40.19,328.22,35.62,268.78,480.51,60.33,170.87,237.33,206.2,146.98,147.73,141.47,124.34,136.15,141.77,255.03,266.07,220.82,185.75,209.88
1/18/2023 18:00,334.86,350.23,126.39,47.45,137.35,99.04,28.835,57.08,109.88,177.61,151.52,39.96,326.86,35.505,266.9,480,59.99,170.18,237.15,205.26,146.67,146.7,140.82,123.82,135.7,141,255.4,265.95,220.38,185.83,210.45
1/18/2023 19:00,334.86,350.08,126.46,47.22,137.16,99.19,28.815,57.19,109.37,177.99,151.18,40.02,326.59,35.71,266.82,480.81,59.9,170.07,237.12,205.78,146.5,147.2,141.25,123.95,136.05,141.32,255.3,263.9,220.34,185.95,211.4
1/18/2023 20:00,334.55,351.48,126.61,47.01,137.37,99.48,28.855,57.09,109.04,177.58,151.27,40.07,325.22,35.795,266.5,479.3,60.105,170.16,237.15,205.4,146.52,146.87,141.25,123.54,135.81,141.27,254.52,264.3,220.46,184.74,210.91
