Date,Close/Last,Volume,Open,High,Low
09/28/2017,83.44,2335279,85.04,85.20,82.80
09/27/2017,84.16,2002431,84.16,84.44,83.48
09/26/2017,83.92,1798769,83.68,84.08,83.12
09/25/2017,84.40,3730844,82.72,84.48,82.72
09/22/2017,81.92,1634473,81.60,82.072,81.416
09/21/2017,82.00,1448693,81.44,82.08,81.0144
09/20/2017,81.92,2868256,81.52,82.64,81.04
09/19/2017,80.88,1898455,81.76,81.92,80.40
09/18/2017,81.36,2365574,81.12,81.60,80.32
09/15/2017,81.60,2009551,81.52,81.72,81.12
09/14/2017,81.04,3194375,81.36,82.24,80.88
09/13/2017,80.56,2817106,79.36,80.56,79.1208
09/12/2017,78.96,1766191,78.64,79.12,78.4008
09/11/2017,78.56,2050631,77.32,78.8792,76.9032
09/08/2017,77.84,3009029,79.92,80.16,77.32
09/07/2017,80.24,2599589,79.84,80.48,79.68
09/06/2017,80.32,2573199,80.16,80.72,79.68
09/05/2017,79.36,3074723,79.28,80.00,79.12
09/01/2017,77.36,2000798,76.80,77.36,76.08
08/31/2017,77.04,3174418,75.92,77.52,75.92
08/30/2017,75.04,2353951,75.20,76.32,74.88
08/29/2017,75.68,2447818,75.84,76.00,74.72
08/28/2017,76.24,4055814,77.52,77.60,75.36
08/25/2017,78.00,1894044,77.60,78.24,77.52
08/24/2017,77.68,2267173,78.32,78.40,76.88
08/23/2017,79.04,2071116,78.08,79.20,77.84
08/22/2017,78.16,1770370,78.08,78.72,77.72
08/21/2017,77.68,3784394,78.96,79.2792,77.12
08/18/2017,79.76,3807984,77.28,79.84,76.68
08/17/2017,76.96,1996186,76.32,77.32,76.16
08/16/2017,76.56,4709709,78.16,78.80,76.48
08/15/2017,78.00,2482911,77.28,78.08,77.04
08/14/2017,77.76,3156324,79.84,80.48,77.68
08/11/2017,79.92,1858419,79.04,80.20,78.64
08/10/2017,79.28,3104840,81.92,82.00,79.20
08/09/2017,81.20,2163130,80.96,81.24,80.32
08/08/2017,80.48,2929421,80.24,81.20,80.08
08/07/2017,80.80,2477560,80.16,80.96,79.52
08/04/2017,81.04,2199018,80.40,81.28,79.76
08/03/2017,80.16,2910284,81.68,81.80,79.92
08/02/2017,81.12,3378806,80.56,81.36,79.6208
08/01/2017,80.72,5189081,81.36,81.44,79.20
07/31/2017,82.24,4062901,81.20,82.56,80.5808
07/28/2017,81.36,4163320,80.72,81.60,80.64
07/27/2017,80.48,3371213,80.24,80.64,79.4424
07/26/2017,79.68,4861180,79.20,80.08,78.40
07/25/2017,78.48,3448769,77.52,78.56,77.20
07/24/2017,76.00,2466819,75.76,76.12,75.52
07/21/2017,74.72,4845400,76.48,76.56,74.56
07/20/2017,76.88,2574188,78.16,78.24,76.64
07/19/2017,77.52,3195743,76.56,77.76,76.56
07/18/2017,76.32,3372974,76.80,76.88,75.76
07/17/2017,75.60,3122924,76.32,76.76,75.60
07/14/2017,76.72,3100039,76.24,76.88,75.84
07/13/2017,75.76,2572306,75.12,76.036,74.88
07/12/2017,74.64,4774018,75.68,76.40,74.16
07/11/2017,74.16,3071938,72.88,74.48,72.64
07/10/2017,73.04,3457661,72.32,73.76,72.16
07/07/2017,72.80,5411114,73.52,73.60,72.00
07/06/2017,74.48,5242541,75.52,76.4808,74.32
07/05/2017,74.00,8514514,76.48,76.64,73.84
07/03/2017,76.96,2525099,76.40,77.04,76.32
06/30/2017,76.00,4083494,74.56,76.00,74.32
06/29/2017,73.68,3902875,74.16,74.72,73.44
06/28/2017,73.60,3670205,72.80,73.76,72.24
06/27/2017,72.80,3635351,71.92,73.12,71.84
06/26/2017,71.44,4654899,71.04,71.6792,70.12
06/23/2017,70.88,3876504,70.40,71.1192,70.00
06/22/2017,70.24,3945915,70.40,71.272,70.16
06/21/2017,69.68,7614943,71.76,72.72,69.20
